date,time,ax,ay,az,temp,hum,gas,heart,ir,flame,status
2025-11-06,00:29:14,2632,6748,-15968,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:15,2572,6788,-15840,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:16,2560,6724,-16084,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:17,2616,6748,-15976,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:18,2640,6804,-15972,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:19,2648,6900,-15960,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:20,2684,6828,-15944,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:21,2712,6788,-16004,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:22,2608,6740,-15824,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:23,2624,6768,-15900,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:24,2676,6820,-16000,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:25,2564,6752,-16116,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:26,2640,6768,-15972,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:27,2612,6764,-15912,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:28,2556,6852,-15932,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:29,2584,6724,-16088,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:30,2608,6840,-15904,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:31,2616,6780,-15920,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:32,2632,6696,-15960,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:33,2624,6840,-15988,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:34,2604,6780,-15948,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:35,2696,6844,-16040,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:36,2648,6752,-15976,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:37,2620,6800,-15892,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:38,2628,6848,-15924,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:39,2524,6768,-15864,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:40,2500,6716,-15872,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:41,2648,6728,-16012,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:42,2652,6704,-15944,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:43,2636,6792,-15912,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:44,2748,6824,-15872,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:45,2656,6648,-15920,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:47,2640,6808,-16052,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:48,2660,6844,-15932,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:49,2648,6716,-15888,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:50,2572,6732,-15828,29.20,70.40,4085,101.00,1,1,UNSAFE
2025-11-06,00:29:51,2712,6808,-16004,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:52,2592,6772,-15916,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:53,2648,6832,-16028,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:54,2660,6792,-15932,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:55,2608,6856,-15976,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:56,2676,6840,-15908,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:57,2660,6828,-16004,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:58,2532,6892,-15828,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:59,2600,6832,-15820,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:00,2628,6764,-15900,29.20,70.50,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:01,2632,6780,-15960,29.20,70.50,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:02,2592,6772,-15876,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:03,2620,6820,-16040,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:04,2688,6864,-16100,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:05,2668,6744,-15912,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:06,2632,6800,-15988,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:07,2648,6744,-16076,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:08,2588,6792,-15880,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:09,2648,6744,-15928,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:10,2592,6696,-15984,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:11,2572,6820,-15992,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:12,2688,6800,-15972,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:13,2548,6740,-16012,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:14,2664,6676,-15932,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:15,2732,6780,-15984,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:16,2592,6800,-16028,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:17,2648,6780,-16020,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:18,2652,6680,-15840,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:19,2632,6764,-15896,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:20,2608,6748,-15972,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:21,2680,6684,-16084,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:22,2680,6764,-16092,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:23,2588,6728,-15868,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:24,2648,6812,-15952,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:25,2572,6792,-15896,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:26,2680,6672,-16064,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:27,2716,6788,-15936,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:28,2588,6692,-15968,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:29,2660,6696,-15964,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:30,2688,6800,-15820,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:31,2620,6860,-15880,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:32,2680,6808,-16004,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:33,2596,6824,-16000,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:34,2660,6728,-16040,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:35,2592,6764,-15924,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:36,2640,6892,-15976,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:37,2652,6852,-15968,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:38,2664,6784,-15956,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:39,2624,6764,-15904,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:40,2604,6720,-15956,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:41,2700,6800,-15972,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:42,2632,6780,-15868,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:43,2652,6812,-16100,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:44,2664,6812,-16012,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:45,2672,6800,-15872,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:46,2712,6716,-15952,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:47,2620,6704,-15952,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:48,2688,6720,-15944,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:49,2736,6740,-15984,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:50,2644,6796,-16004,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:51,2620,6808,-15868,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:52,2608,6820,-16192,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:53,2624,6796,-15940,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:54,2640,6696,-15868,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:55,2696,6700,-16008,29.20,70.40,4045,101.00,1,1,UNSAFE
2025-11-06,00:30:56,2676,6652,-16012,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:57,2600,6628,-16072,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:58,2660,6692,-15844,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:30:59,2588,6720,-16044,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:00,2620,6692,-15980,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:01,2628,6628,-15936,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:02,2620,6672,-15932,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:03,2608,6804,-15984,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:04,2704,6628,-16024,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:05,2640,6744,-15944,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:06,2696,6664,-16168,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:07,2576,6664,-15952,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:08,2668,6692,-15948,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:09,2544,6840,-16044,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:10,2620,6740,-15936,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:11,2644,6832,-16024,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:12,2664,6740,-15792,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:13,2580,6720,-16000,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:14,2560,6796,-16076,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:15,2564,6672,-16056,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:16,2592,6712,-16016,29.20,70.30,4095,100.00,1,1,UNSAFE
2025-11-06,00:31:17,2688,6700,-16024,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:18,2704,6768,-16028,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:19,2624,6728,-15956,29.20,70.40,4060,101.00,1,1,UNSAFE
2025-11-06,00:31:20,2600,6716,-16128,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:21,2584,6780,-15992,29.20,70.40,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:22,2624,6776,-16000,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:23,2644,6744,-16036,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:24,2632,6816,-15948,29.20,70.40,4095,100.00,1,1,UNSAFE
2025-11-06,00:31:25,2512,6840,-15984,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:26,2620,6672,-15980,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:27,2692,6736,-16000,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:28,2668,6724,-15980,29.20,70.40,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:29,2564,6736,-16008,29.20,70.40,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:30,2724,6724,-15968,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:31,2588,6672,-15860,29.30,70.40,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:32,2656,6768,-15956,29.20,70.40,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:33,2616,6640,-16048,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:34,2616,6592,-16104,29.20,70.40,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:35,2640,6692,-16012,29.20,70.40,4095,103.00,1,1,UNSAFE
2025-11-06,00:31:36,2604,6728,-15896,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:37,2676,6724,-15968,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:38,2620,6620,-15972,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:39,2552,6780,-15988,29.20,70.40,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:40,2588,6716,-16052,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:41,2572,6676,-15832,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:42,2524,6592,-15924,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:43,2552,6764,-16084,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:44,2644,6624,-15972,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:45,2700,6708,-16032,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:46,2656,6556,-16196,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:47,2388,6328,-16748,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:48,2468,6016,-16476,29.20,70.50,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:49,2532,5876,-16380,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:50,2548,5812,-16244,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:51,2508,5848,-16416,29.20,70.50,4095,101.00,1,1,UNSAFE
2025-11-06,00:31:52,2548,5768,-16424,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:53,2532,5844,-16336,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:54,2552,5648,-16464,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:31:55,2508,5788,-16348,29.20,70.50,4095,103.00,1,1,UNSAFE
2025-11-06,00:31:56,2508,5732,-16340,29.20,70.50,4095,103.00,1,1,UNSAFE
2025-11-06,00:31:57,2588,5772,-16448,29.20,70.50,4095,103.00,1,1,UNSAFE
2025-11-06,00:31:58,2532,5796,-16328,29.20,70.50,4095,103.00,1,1,UNSAFE
2025-11-06,00:31:59,2540,5752,-16376,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:00,2476,5724,-16356,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:01,2500,5740,-16396,29.30,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:02,2476,5744,-16284,29.30,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:03,2536,5796,-16288,29.20,70.50,4095,103.00,1,1,UNSAFE
2025-11-06,00:32:04,2480,5832,-16376,29.20,70.50,4095,103.00,1,1,UNSAFE
2025-11-06,00:32:05,2628,5772,-16296,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:06,2464,5784,-16356,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:07,2496,5600,-16524,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:08,2412,5796,-16400,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:09,2500,5752,-16268,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:10,2448,5764,-16460,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:11,2560,5804,-16528,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:12,2528,5800,-16352,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:13,2436,5724,-16376,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:14,2480,5784,-16236,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:32:15,2496,5848,-16560,29.20,70.50,4095,102.00,1,1,UNSAFE
2025-11-06,00:39:38,-12576,-4424,-8992,29.90,69.00,4095,95.0,1,1,SAFE
2025-11-06,00:39:39,-12940,-4084,-9392,29.90,69.00,4095,98.0,1,1,SAFE
2025-11-06,00:39:40,-12736,-4208,-9140,29.90,69.10,4095,99.0,1,1,SAFE
2025-11-06,00:39:41,-12792,-4592,-8984,29.90,69.10,4095,99.0,1,1,SAFE
2025-11-06,00:39:42,-13152,-4048,-8996,30.00,69.10,4095,106.0,1,1,SAFE
2025-11-06,00:39:43,-12948,-4764,-8992,30.00,69.10,4095,111.0,1,1,SAFE
2025-11-06,00:39:44,-12308,-4604,-8296,29.90,69.00,4095,103.0,1,1,SAFE
2025-11-06,00:39:45,-352,-12400,-7656,29.90,69.00,4095,132.0,1,1,UNSAFE
2025-11-06,00:39:48,-15656,-6616,-11924,30.00,68.90,4095,100.0,1,1,SAFE
2025-11-06,00:39:49,-12800,-3888,-10192,30.00,68.90,4095,99.0,1,1,SAFE
2025-11-06,00:39:50,-13236,-4116,-9772,30.00,68.90,4095,97.0,1,1,SAFE
2025-11-06,00:39:51,-11716,-5312,-10268,30.00,68.90,4095,97.0,1,1,SAFE
2025-11-06,00:39:52,-11976,-5176,-10724,29.90,68.90,4095,91.0,1,1,SAFE
2025-11-06,00:39:53,-11064,-5688,-11196,29.90,68.90,4095,50.0,1,1,UNSAFE
2025-11-06,00:39:54,-11564,-5520,-10364,30.00,68.90,4095,97.0,1,1,SAFE
2025-11-06,00:39:55,-11304,-5592,-10628,30.00,68.90,4095,92.0,1,1,SAFE
2025-11-06,00:39:56,-11504,-5536,-10816,30.00,68.80,4095,132.0,1,1,UNSAFE
2025-11-06,00:39:57,-11464,-5448,-10424,30.00,68.80,4095,96.0,1,1,SAFE
2025-11-06,00:39:58,-6776,-6616,-14400,30.00,68.80,4095,50.0,1,1,UNSAFE
2025-11-06,00:39:59,-9400,-6520,-12388,30.00,68.80,4095,50.0,1,1,UNSAFE
2025-11-06,00:40:00,-10060,-6316,-12196,30.00,68.80,4095,50.0,1,1,UNSAFE
2025-11-06,00:40:01,-9384,-6612,-12176,30.00,68.80,4095,50.0,1,1,UNSAFE
2025-11-06,00:40:02,-9684,-6436,-12312,30.00,68.80,4095,103.0,1,1,SAFE
2025-11-06,00:40:03,-11764,-5328,-9748,30.00,68.80,4095,132.0,1,1,UNSAFE
2025-11-06,00:40:04,-12140,-5780,-9168,30.00,68.80,4095,132.0,1,1,UNSAFE
2025-11-06,00:40:05,-11224,-6128,-10048,30.00,68.80,4095,50.0,1,1,UNSAFE
2025-11-06,00:40:06,-11096,-5812,-10288,30.00,68.80,4095,50.0,1,1,UNSAFE
2025-11-06,00:40:07,-11500,-5624,-10552,30.00,68.80,4095,131.0,1,1,UNSAFE
2025-11-06,00:40:08,-11608,-5684,-10080,30.00,68.70,4095,70.0,1,1,SAFE
2025-11-06,00:40:09,-11552,-5472,-10136,30.00,68.70,4095,131.0,1,1,UNSAFE
2025-11-06,00:40:10,-11604,-5212,-10420,30.10,68.70,4095,132.0,1,1,UNSAFE
2025-11-06,00:40:11,-11352,-5184,-10772,30.10,68.70,4095,107.0,1,1,SAFE
2025-11-06,00:40:12,-11512,-5220,-10340,30.10,68.70,4095,84.0,1,1,SAFE
2025-11-06,00:40:13,-10316,-5116,-11676,30.10,68.70,4095,132.0,1,1,UNSAFE
2025-11-06,00:40:14,-11936,-4884,-10184,30.10,68.60,4095,130.0,1,1,UNSAFE
2025-11-06,00:40:15,-11564,-5132,-10640,30.10,68.60,4095,101.0,1,1,SAFE
2025-11-06,00:40:16,-11628,-4968,-10392,30.10,68.60,4095,107.0,1,1,SAFE
2025-11-06,00:40:17,-11804,-5040,-10228,30.10,68.60,4095,85.0,1,1,SAFE
2025-11-06,00:40:20,-10820,-3672,-11460,30.00,68.60,4095,99.0,1,1,SAFE
2025-11-06,00:40:21,-9868,-5480,-11672,30.00,68.60,4095,98.0,1,1,SAFE
2025-11-06,00:40:22,-10900,-3864,-13128,30.10,68.50,4095,94.0,1,1,SAFE
2025-11-06,00:40:23,-14500,608,-6144,30.10,68.50,4095,90.0,1,1,SAFE
2025-11-06,00:40:24,-14788,-4532,-5588,30.10,68.60,4095,99.0,1,1,SAFE
2025-11-06,00:40:25,-11832,592,-11324,30.10,68.60,4095,132.0,1,1,UNSAFE
2025-11-06,00:40:26,-13436,1628,-808,30.10,68.60,4095,90.0,1,1,SAFE
2025-11-06,00:40:27,-12816,6216,-5180,30.10,68.60,4095,97.0,1,1,SAFE
2025-11-06,00:40:28,-15416,3092,2328,30.10,68.60,4095,103.0,0,1,UNSAFE
2025-11-06,00:40:29,-17112,4212,-2896,30.10,68.60,4095,103.0,0,1,UNSAFE
2025-11-06,00:40:30,-15324,5812,-5380,30.10,68.50,4095,99.0,0,1,UNSAFE
2025-11-06,00:40:31,-14224,3620,-3884,30.10,68.50,4095,98.0,0,1,UNSAFE
2025-11-06,00:40:32,-15300,4300,-4688,30.10,68.50,4095,98.0,0,1,UNSAFE
2025-11-06,00:40:33,-15052,3484,-4712,30.10,68.50,4095,110.0,0,1,UNSAFE
2025-11-06,00:40:34,-13852,4044,-4504,30.10,68.50,4095,107.0,0,1,UNSAFE
2025-11-06,00:40:35,-14512,3432,-3680,30.10,68.50,4095,97.0,1,1,SAFE
2025-11-06,00:40:36,-14844,4700,-5912,30.10,68.40,4095,102.0,1,1,SAFE
2025-11-06,00:40:37,-14760,3368,-4028,30.10,68.40,4095,97.0,1,1,SAFE
2025-11-06,00:40:38,-14556,3460,-5284,30.10,68.50,4095,98.0,1,1,SAFE
2025-11-06,00:40:39,-13808,3236,-6244,30.10,68.50,4095,99.0,1,1,SAFE
2025-11-06,00:40:40,-14436,3000,-6468,30.10,68.50,4095,96.0,1,1,SAFE
2025-11-06,00:40:41,-14380,3512,-6336,30.10,68.50,4095,98.0,1,1,SAFE
2025-11-06,00:40:42,-14512,2724,-6016,30.10,68.50,4095,99.0,1,1,SAFE
2025-11-06,00:40:43,-14140,2360,-5736,30.10,68.50,4095,98.0,1,1,SAFE
2025-11-06,00:40:44,-14368,3580,-5144,30.00,68.50,4095,98.0,1,1,SAFE
2025-11-06,00:40:45,-14480,3068,-5784,30.00,68.50,4095,101.0,1,1,SAFE
2025-11-06,00:40:46,-14700,2612,-5276,30.00,68.50,4095,106.0,1,1,SAFE
2025-11-06,00:40:47,-14212,3044,-5468,30.00,68.50,4095,103.0,1,1,SAFE
2025-11-06,00:40:48,-14448,2624,-5524,30.00,68.50,4095,107.0,1,1,SAFE
2025-11-06,00:40:49,-14828,2360,-5280,30.00,68.50,4095,79.0,1,1,SAFE
2025-11-06,00:40:50,-14536,3036,-5788,30.00,68.50,4095,87.0,1,1,SAFE
2025-11-06,00:40:51,-14648,3004,-5316,30.00,68.50,4095,106.0,1,1,SAFE
2025-11-06,00:40:52,-14484,2688,-5760,30.00,68.60,4095,100.0,1,1,SAFE
2025-11-06,00:40:53,-14728,2600,-5852,30.00,68.60,4095,99.0,1,1,SAFE
2025-11-06,00:40:54,-14724,2728,-5536,30.00,68.60,4095,96.0,1,1,SAFE
2025-11-06,00:40:55,-16332,960,-5580,30.00,68.60,4095,107.0,1,1,SAFE
2025-11-06,00:40:56,-14788,1228,-6020,30.00,68.60,4095,97.0,1,1,SAFE
2025-11-06,00:40:57,-14952,1564,-4516,30.00,68.60,4095,96.0,1,1,SAFE
2025-11-06,00:40:58,-15968,864,-4112,30.00,68.60,4095,100.0,1,1,SAFE
2025-11-06,00:40:59,-15780,2424,-5812,30.00,68.60,4095,98.0,1,1,SAFE
2025-11-06,00:41:00,-13500,-64,-3380,30.00,68.70,4095,103.0,1,1,SAFE
2025-11-06,00:41:01,-15916,1244,-524,30.00,68.70,4095,99.0,1,1,SAFE
2025-11-06,00:41:02,-12328,2292,9424,29.90,68.70,4095,97.0,0,1,UNSAFE
2025-11-06,00:41:03,-15080,960,1648,29.90,68.70,4095,110.0,0,1,UNSAFE
2025-11-06,00:41:04,-13640,4444,4760,29.90,68.70,4095,98.0,0,1,UNSAFE
2025-11-06,00:41:05,-16376,-796,4940,29.90,68.70,4095,118.0,0,1,UNSAFE
2025-11-06,00:41:06,-6412,7680,12532,29.90,68.80,4095,101.0,1,1,SAFE
2025-11-06,00:41:07,-12332,5172,7192,29.90,68.80,4095,99.0,0,1,UNSAFE
2025-11-06,00:41:08,-12012,5524,6340,29.90,68.80,4095,97.0,0,1,UNSAFE
2025-11-06,00:41:09,-12268,4652,7176,29.90,68.80,4095,98.0,0,1,UNSAFE
2025-11-06,00:41:10,-13508,7316,7744,29.90,68.80,4095,97.0,0,1,UNSAFE
2025-11-06,00:41:11,848,3760,4872,29.90,68.80,4095,97.0,0,1,UNSAFE
2025-11-06,00:41:12,-12216,5140,7332,29.90,68.80,4095,97.0,1,1,SAFE
2025-11-06,00:41:13,-12152,5184,7412,29.90,68.80,4095,96.0,0,1,UNSAFE
2025-11-06,00:41:14,-12240,4932,7224,29.90,68.80,4095,98.0,0,1,UNSAFE
2025-11-06,00:41:15,-11188,4692,4856,29.90,68.80,4095,97.0,0,1,UNSAFE
2025-11-06,00:41:16,-12188,5016,7176,29.90,68.90,4095,96.0,0,1,UNSAFE
2025-11-06,00:41:17,-12592,4932,7028,29.90,68.90,4095,99.0,0,1,UNSAFE
2025-11-06,00:41:18,-12324,5284,7008,29.90,68.90,4095,67.0,0,1,UNSAFE
2025-11-06,00:41:19,-11860,4804,6960,29.90,68.90,4095,87.0,0,1,UNSAFE
2025-11-06,00:41:20,-12472,5328,6860,29.90,68.90,4095,76.0,0,1,UNSAFE
2025-11-06,00:41:21,-12504,5060,7012,29.90,68.90,4095,99.0,0,1,UNSAFE
2025-11-06,00:41:22,-12908,2524,7500,29.90,68.90,4095,96.0,0,1,UNSAFE
2025-11-06,00:41:23,-12560,2756,9448,29.90,68.90,4095,100.0,0,1,UNSAFE
2025-11-06,00:41:24,-12500,3484,7720,29.90,68.90,4095,98.0,0,1,UNSAFE
2025-11-06,00:41:25,-12504,4596,7988,29.90,68.90,4095,97.0,0,1,UNSAFE
